Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,66.66666666666666,100.0,33.33333333333333,66.66666666666666,100.0,73.33333333333333,15
i-Mask Advance Squash Club 4,33.33333333333333,66.66666666666666,33.33333333333333,100.0,100.0,66.66666666666666,15
Star River 1,66.66666666666666,100.0,66.66666666666666,0.0,66.66666666666666,60.0,15
BOSS,0.0,33.33333333333333,100.0,66.66666666666666,100.0,60.0,15
The Squash Club 3,50.0,75.0,50.0,50.0,25.0,50.0,20
Kinetic 3,33.33333333333333,50.0,16.666666666666664,100.0,50.0,50.0,30
Global Squash 2,100.0,87.5,12.5,12.5,12.5,45.0,40
Tuen Mun Squash Club,75.0,25.0,0.0,25.0,50.0,35.0,20
7NT,0.0,33.33333333333333,66.66666666666666,0.0,66.66666666666666,33.33333333333333,15
HKCC Tuesday Night Rockers,37.5,37.5,12.5,37.5,25.0,30.0,40
Invader Squash,50.0,0.0,12.5,37.5,12.5,22.5,40
