Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,80.0,100.0,60.0,60.0,60.0,72.0,25
BOSS,25.0,50.0,75.0,100.0,100.0,70.0,20
Kinetic 3,50.0,50.0,50.0,100.0,50.0,60.0,20
The Squash Club 3,60.0,60.0,80.0,40.0,60.0,60.0,25
Global Squash 2,100.0,66.66666666666666,33.33333333333333,50.0,33.33333333333333,56.666666666666664,30
Star River 1,33.33333333333333,50.0,66.66666666666666,50.0,50.0,50.0,30
7NT,0.0,50.0,75.0,25.0,75.0,45.0,20
Tuen Mun Squash Club,40.0,40.0,60.0,40.0,40.0,44.0,25
i-Mask Advance Squash Club 4,40.0,40.0,60.0,40.0,40.0,44.0,25
Invader Squash,40.0,20.0,0.0,40.0,40.0,28.0,25
HKCC Tuesday Night Rockers,60.0,20.0,0.0,20.0,20.0,24.0,25
