Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
United Services Recreation Club 2,8.333333333333343,58.33333333333334,33.33333333333334,33.33333333333334,-8.333333333333343,25.0
Kowloon Cricket Club 6A,40.0,-10.0,15.0,35.0,5.0,17.0
Kowloon Cricket Club 6B,25.0,-20.0,0.0,30.0,30.0,13.0
Friend Club 3,35.714285714285715,35.714285714285715,7.142857142857146,7.142857142857146,-32.14285714285714,10.714285714285715
Hong Kong Cricket Club 4,43.333333333333336,6.666666666666671,-26.666666666666657,13.333333333333343,13.333333333333343,10.000000000000007
Global Squash 1,20.0,-40.0,0.0,20.0,40.0,8.0
Hong Kong Football Club 6B,-6.666666666666657,6.666666666666671,-13.333333333333329,46.66666666666667,-13.333333333333329,4.000000000000014
Social Squash Team,20.0,0.0,-20.0,0.0,20.0,4.0
Hong Kong Football Club 6C,-10.0,-60.0,10.0,-10.0,10.0,-12.0
Hong Kong Football Club 6A,-50.0,-60.0,-40.0,-10.0,10.0,-30.0
