Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 14,64.28571428571429,64.28571428571429,85.71428571428571,92.85714285714286,84.61538461538461,78.35164835164835,69
The Squash Club 4,100.0,78.57142857142857,76.92307692307693,50.0,37.5,68.5989010989011,59
Physical Chess 5,38.46153846153847,61.53846153846154,76.92307692307693,76.92307692307693,69.23076923076923,64.61538461538461,65
North District Sports Association 2,92.3076923076923,69.23076923076923,38.46153846153847,61.53846153846154,54.54545454545454,63.21678321678322,63
Hong Kong Football Club 14,58.333333333333336,25.0,66.66666666666666,45.45454545454545,80.0,55.090909090909086,57
8 Virtues + 1,42.857142857142854,69.23076923076923,15.384615384615385,54.54545454545454,85.71428571428571,53.54645354645354,58
TKO Junior 1,42.857142857142854,71.42857142857143,71.42857142857143,38.46153846153847,23.076923076923077,49.450549450549445,68
TNG 3,57.14285714285714,30.76923076923077,38.46153846153847,53.84615384615385,54.54545454545454,46.95304695304695,64
RELAY 2,33.33333333333333,25.0,25.0,50.0,55.55555555555556,37.77777777777777,55
Ladies Recreation Club Div 14,28.57142857142857,42.857142857142854,66.66666666666666,16.666666666666664,22.22222222222222,35.39682539682539,61
Squash-On,30.76923076923077,53.84615384615385,25.0,50.0,0.0,31.923076923076923,56
Fusion Squash Club 4,7.6923076923076925,0.0,7.6923076923076925,0.0,20.0,7.0769230769230775,61
