Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC M4,100.0,33.33333333333333,66.66666666666666,100.0,66.66666666666666,73.33333333333333,15
Hong Kong Football Club M4A,66.66666666666666,100.0,100.0,66.66666666666666,33.33333333333333,73.33333333333331,15
Hong Kong Club Blue,0.0,33.33333333333333,66.66666666666666,66.66666666666666,100.0,53.33333333333333,15
Royal Hong Kong Yacht Club M4,0.0,100.0,33.33333333333333,33.33333333333333,100.0,53.33333333333333,15
WAKO,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,66.66666666666666,53.33333333333333,15
Kowloon Cricket Club M4,66.66666666666666,100.0,66.66666666666666,0.0,0.0,46.666666666666664,15
United Services Recreation Club M4,33.33333333333333,0.0,33.33333333333333,66.66666666666666,66.66666666666666,39.99999999999999,15
Hong Kong Football Club M4B,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,39.999999999999986,15
Bolton,66.66666666666666,33.33333333333333,0.0,33.33333333333333,33.33333333333333,33.33333333333333,15
Hong Kong Cricket Club M4,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,15
