Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Cricket Club D7B,0.0,50.0,50.0,0.0,16.666666666666657,23.33333333333333
UST,0.0,0.0,0.0,25.0,50.0,15.0
Xavier,-33.33333333333334,16.666666666666657,66.66666666666666,-16.66666666666667,0.0,6.666666666666664
Physical Chess 2,50.0,25.0,25.0,-25.0,-75.0,0.0
Social Squash Team,25.0,-33.33333333333333,-8.333333333333329,41.66666666666667,-33.33333333333334,-1.6666666666666714
Thunder 1,16.66666666666667,-16.666666666666657,16.66666666666667,-66.66666666666666,0.0,-9.999999999999993
Kinetic 1,-50.0,25.0,-25.0,-50.0,50.0,-10.0
Hong Kong Football Club 7A,46.66666666666667,6.666666666666671,-20.0,-26.666666666666657,-60.0,-10.666666666666657
Hong Kong Football Club 7B,-41.66666666666667,-8.333333333333343,-66.66666666666667,-33.33333333333334,33.33333333333333,-23.33333333333333
Hong Kong Cricket Club D7A,-41.66666666666666,-41.66666666666666,-16.666666666666657,-16.666666666666657,-50.0,-33.33333333333333
i-Mask Advance Squash Club 1,0.0,-100.0,-25.0,-75.0,-25.0,-45.0
