Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 12,77.77777777777779,66.66666666666666,77.77777777777779,66.66666666666666,62.5,70.27777777777779,44
Star River 1,55.55555555555556,88.88888888888889,75.0,62.5,28.57142857142857,62.1031746031746,41
Physical Chess 4,50.0,71.42857142857143,71.42857142857143,50.0,66.66666666666666,61.904761904761905,34
Sha Tin 5,37.5,62.5,42.857142857142854,66.66666666666666,100.0,61.904761904761905,34
Winter Warriors,77.77777777777779,44.44444444444444,66.66666666666666,44.44444444444444,42.857142857142854,55.23809523809523,43
Global Squash 2,62.5,50.0,62.5,50.0,50.0,55.0,40
Hong Kong Football Club 12A,0.0,37.5,57.14285714285714,85.71428571428571,57.14285714285714,47.49999999999999,37
Hong Kong Football Club 12B,37.5,37.5,37.5,42.857142857142854,42.857142857142854,39.642857142857146,38
SKCSC Div 12,12.5,37.5,25.0,14.285714285714285,42.857142857142854,26.428571428571427,38
CSD Squash Team,77.77777777777779,50.0,0.0,0.0,0.0,25.555555555555557,26
Latecomers,50.0,0.0,0.0,25.0,0.0,15.0,29
