Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Twister,50.0,0.0,33.33333333333334,66.66666666666667,33.33333333333334,36.66666666666667
Kinetic 3,20.0,60.0,20.0,40.0,0.0,28.0
Kowloon Cricket Club 9,60.0,-6.666666666666671,30.0,30.0,-6.666666666666671,21.33333333333333
Hong Kong Football Club 9,50.0,33.33333333333334,-26.666666666666657,10.0,13.333333333333343,16.0
i-Mask Advance Squash Club 3,50.0,-75.0,50.0,25.0,0.0,10.0
The Hong Kong Jockey Club Div 9,33.33333333333333,-16.66666666666667,-33.33333333333333,16.666666666666657,33.33333333333333,6.666666666666664
Centre Squash,20.0,-20.0,-40.0,0.0,26.66666666666667,-2.6666666666666643
HKPF Squash Team,50.0,-16.66666666666667,0.0,0.0,-50.0,-3.3333333333333357
The Squash Club 2,0.0,0.0,0.0,0.0,-33.33333333333334,-6.666666666666671
BOSS,0.0,0.0,-66.66666666666666,0.0,16.66666666666667,-10.0
