Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,57.14285714285714,100.0,100.0,100.0,100.0,91.42857142857142,30
SocGen Squash,57.14285714285714,71.42857142857143,85.71428571428571,83.33333333333334,100.0,79.52380952380952,31
HKIS Div 13,42.857142857142854,42.857142857142854,66.66666666666666,80.0,100.0,66.47619047619047,26
Fusion Squash Club 2,40.0,80.0,60.0,66.66666666666666,75.0,64.33333333333333,47
Energy Squash Club 2,12.5,75.0,100.0,66.66666666666666,66.66666666666666,64.16666666666666,32
Sha Tin 6,75.0,75.0,62.5,12.5,71.42857142857143,59.28571428571429,39
X-Alpha 5,28.57142857142857,50.0,50.0,50.0,80.0,51.71428571428571,30
Energy Squash Club 1,57.14285714285714,42.857142857142854,71.42857142857143,40.0,33.33333333333333,48.95238095238095,29
i-Mask Advance Squash Club 5,77.77777777777779,33.33333333333333,22.22222222222222,40.0,66.66666666666666,48.0,35
Happy Squash 4,25.0,75.0,0.0,42.857142857142854,33.33333333333333,35.23809523809524,37
Kinetic 4,75.0,12.5,37.5,12.5,33.33333333333333,34.166666666666664,38
Yuen Long District Sports Association Limited,11.11111111111111,0.0,0.0,42.857142857142854,33.33333333333333,17.46031746031746,37
