Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Racketlon Assoication 2,HK Squash Centre,2.3333333333333335,1.3333333333333333,1.0000000000000002
North District Sports Association 1,Cornwall Street Squash Centre,4.0,3.0,1.0
Alpha CUHK,Cornwall Street Squash Centre,4.333333333333333,3.5,0.833333333333333
ZOMA,Cornwall Street Squash Centre,3.0,2.2,0.7999999999999998
Hong Kong Football Club 12A,Hong Kong Football Club,3.0,2.3333333333333335,0.6666666666666665
Latecomers,HK Squash Centre,0.75,0.3333333333333333,0.4166666666666667
Hong Kong Football Club 12B,Hong Kong Football Club,2.3333333333333335,2.0,0.3333333333333335
South China Athletic Association,HK Squash Centre,3.3333333333333335,3.0,0.3333333333333335
Sea Bear,Cornwall Street Squash Centre,3.5,3.25,0.25
Star River 2,Cornwall Street Squash Centre,2.0,1.75,0.25
Winter Warriors,HK Squash Centre,3.1666666666666665,3.0,0.16666666666666652
CSD Squash Team,HK Squash Centre,1.75,1.6666666666666667,0.08333333333333326
