Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.2,2.375,0.8250000000000002
Hong Kong Cricket Club D6,Hong Kong Cricket Club,2.2,1.4,0.8000000000000003
Global Squash 1,HK Squash Centre,2.2857142857142856,1.7777777777777777,0.5079365079365079
Ladies Recreation Club Div 6,Ladies Recreation Club,2.3333333333333335,1.9090909090909092,0.4242424242424243
Hong Kong Football Club 6C,Hong Kong Football Club,2.625,2.25,0.375
Uncles,Cornwall Street Squash Centre,3.0,2.75,0.25
Hong Kong Football Club 6A,Hong Kong Football Club,3.625,3.5,0.125
Hong Kong Football Club 6B,Hong Kong Football Club,2.875,2.75,0.125
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.375,4.4,-0.025000000000000355
Fusion Squash Club 1,HK Squash Centre,1.5714285714285714,1.7777777777777777,-0.20634920634920628
Electrify Squash Div 6,HK Squash Centre,1.8888888888888888,2.142857142857143,-0.25396825396825395
X-Alpha 3,Cornwall Street Squash Centre,1.3,1.875,-0.575
