Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
United Services Recreation Club 2,33.33333333333334,66.66666666666667,66.66666666666667,8.333333333333343,8.333333333333343,36.66666666666667
Friend Club 3,83.33333333333334,33.333333333333336,16.66666666666667,0.0,0.0,26.66666666666667
Hong Kong Football Club 6B,16.666666666666657,33.33333333333333,33.33333333333333,50.0,0.0,26.666666666666664
Kowloon Cricket Club 6A,50.0,-8.333333333333343,16.666666666666657,50.0,8.333333333333329,23.33333333333333
Kowloon Cricket Club 6B,0.0,0.0,0.0,41.66666666666667,8.333333333333343,10.0
Hong Kong Cricket Club 4,25.0,-25.0,0.0,0.0,25.0,5.0
Global Squash 1,0.0,-41.66666666666666,-8.333333333333329,25.0,33.33333333333334,1.6666666666666714
Hong Kong Football Club 6C,0.0,-50.0,0.0,0.0,25.0,-5.0
Social Squash Team,-16.66666666666667,-16.66666666666667,-25.0,0.0,0.0,-11.666666666666668
Hong Kong Football Club 6A,-100.0,-60.0,-40.0,40.0,60.0,-20.0
