Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNG 1,87.5,75.0,50.0,62.5,85.71428571428571,72.14285714285714,39
Greenfield,50.0,77.77777777777779,88.88888888888889,75.0,57.14285714285714,69.76190476190477,43
TNG 2,55.55555555555556,88.88888888888889,85.71428571428571,71.42857142857143,40.0,68.31746031746033,37
Royal Hong Kong Yacht Club Div 13,55.55555555555556,55.55555555555556,50.0,75.0,87.5,64.72222222222221,42
Squashathon PLZ,44.44444444444444,100.0,55.55555555555556,37.5,25.0,52.5,43
Arctic Circle,88.88888888888889,44.44444444444444,25.0,12.5,75.0,49.166666666666664,42
North District Sports Association 2,20.0,50.0,50.0,60.0,55.55555555555556,47.11111111111111,49
M&M Squash,66.66666666666666,11.11111111111111,22.22222222222222,44.44444444444444,55.55555555555556,40.0,45
Physical Chess 4,11.11111111111111,25.0,87.5,42.857142857142854,20.0,37.2936507936508,37
Vitality Squash 3,22.22222222222222,22.22222222222222,37.5,33.33333333333333,66.66666666666666,36.388888888888886,35
Bravo D13,87.5,37.5,14.285714285714285,16.666666666666664,0.0,31.190476190476186,34
Star River 3,22.22222222222222,11.11111111111111,33.33333333333333,55.55555555555556,12.5,26.944444444444446,44
