Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
The Squash Club 4,100.0,100.0,100.0,100.0,0.0,80.0,10
Royal Hong Kong Yacht Club Div 14,50.0,50.0,100.0,100.0,100.0,80.0,20
TKO Junior 1,50.0,50.0,100.0,100.0,100.0,80.0,10
TNG 3,100.0,100.0,100.0,0.0,100.0,80.0,5
Physical Chess 5,50.0,50.0,75.0,100.0,75.0,70.0,20
Ladies Recreation Club Div 14,66.66666666666666,66.66666666666666,100.0,33.33333333333333,50.0,63.33333333333333,14
North District Sports Association 2,100.0,100.0,0.0,100.0,0.0,60.0,5
Squash-On,66.66666666666666,100.0,33.33333333333333,66.66666666666666,0.0,53.33333333333333,15
8 Virtues + 1,66.66666666666666,50.0,0.0,100.0,0.0,43.33333333333333,9
RELAY 2,50.0,50.0,0.0,100.0,0.0,40.0,8
Hong Kong Football Club 14,50.0,0.0,50.0,25.0,66.66666666666666,38.33333333333333,19
Fusion Squash Club 4,33.33333333333333,0.0,33.33333333333333,0.0,0.0,13.333333333333332,15
