Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Star River 1,Cornwall Street Squash Centre,4.0,2.6666666666666665,1.3333333333333335
CSD Squash Team,HK Squash Centre,1.75,0.5,1.25
Hong Kong Football Club 12A,Hong Kong Football Club,3.0,2.0,1.0
Royal Hong Kong Yacht Club Div 12,Royal Hong Kong Yacht Club,3.6666666666666665,3.0,0.6666666666666665
Latecomers,HK Squash Centre,0.6,0.6666666666666666,-0.06666666666666665
Physical Chess 4,Harbour Road Sports Centre,3.0,4.25,-1.25
Sha Tin 5,Cornwall Street Squash Centre,3.0,4.333333333333333,-1.333333333333333
Hong Kong Football Club 12B,Hong Kong Football Club,1.25,2.6,-1.35
Global Squash 2,Harbour Road Sports Centre,2.0,3.5,-1.5
Winter Warriors,HK Squash Centre,2.0,3.5,-1.5
SKCSC Div 12,Cornwall Street Squash Centre,0.25,2.75,-2.5
