Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Tuen Mun Squash Club,66.66666666666666,66.66666666666666,100.0,66.66666666666666,66.66666666666666,73.33333333333333,15
The Squash Club 3,66.66666666666666,66.66666666666666,100.0,66.66666666666666,66.66666666666666,73.33333333333333,15
BOSS,0.0,66.66666666666666,100.0,100.0,100.0,73.33333333333333,15
Sha Tin 5,66.66666666666666,100.0,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,15
HKCC Tuesday Night Rockers,62.5,50.0,75.0,75.0,62.5,65.0,40
Global Squash 2,100.0,60.0,40.0,40.0,40.0,56.0,25
Kinetic 3,42.857142857142854,57.14285714285714,85.71428571428571,42.857142857142854,42.857142857142854,54.28571428571429,35
Star River 1,0.0,75.0,75.0,25.0,75.0,50.0,20
i-Mask Advance Squash Club 4,0.0,50.0,100.0,0.0,50.0,40.0,10
7NT,50.0,0.0,100.0,50.0,0.0,40.0,10
Invader Squash,28.57142857142857,0.0,42.857142857142854,57.14285714285714,42.857142857142854,34.285714285714285,35
