Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Dynamos Squash,v,LONGVIEW,Tsing Yi Sports Centre,19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",1,04/10/2024
X-Alpha 4,v,MERCURY,Pei Ho Street Sports Centre,19:00,"2-3(3-0,3-2,0-3,1-3,0-3)",1,04/10/2024
Vitality Squash 2,v,NEXUS 3,HK Squash Centre,19:00,"2-3(1-3,0-3,3-2,2-3,CR)",1,04/10/2024
Happy Squash 3,v,Fusion Squash Club 1,Wai Tsuen Sports Centre,19:00,"1-4(0-3,3-1,1-3,0-3,0-3)",1,04/10/2024
Happy Squash 3,v,NEXUS 3,Wai Tsuen Sports Centre,19:00,"3-2(3-0,0-3,2-3,CR,CR)",2,18/10/2024
Vitality Squash 2,v,X-Alpha 4,HK Squash Centre,19:00,"2-3(3-0,3-0,0-3,0-3,0-3)",2,18/10/2024
MERCURY,v,Dynamos Squash,HK Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",2,18/10/2024
Fusion Squash Club 1,v,LONGVIEW,HK Squash Centre,19:00,"4-1(3-1,3-1,0-3,3-1,3-0)",2,18/10/2024
MERCURY,v,LONGVIEW,HK Squash Centre,19:00,"4-1(3-0,2-3,3-0,3-1,3-1)",3,25/10/2024
Vitality Squash 2,v,Dynamos Squash,Java Road Sports Centre,19:00,"1-4(0-3,1-3,1-3,3-1,CR)",3,25/10/2024
X-Alpha 4,v,Happy Squash 3,Pei Ho Street Sports Centre,19:00,"3-2(0-3,0-3,3-0,3-0,3-0)",3,25/10/2024
NEXUS 3,v,Fusion Squash Club 1,Cornwall Street Squash Centre,19:00,"2-3(3-1,3-0,0-3,0-3,0-3)",3,25/10/2024
NEXUS 3,v,X-Alpha 4,Cornwall Street Squash Centre,19:00,"2-3(1-3,0-3,3-1,3-0,CR)",4,01/11/2024
Happy Squash 3,v,Dynamos Squash,Tsing Yi Sports Centre,19:00,"0-5(0-3,0-3,0-3,0-3,2-3)",4,01/11/2024
Vitality Squash 2,v,LONGVIEW,HK Squash Centre,19:00,"5-0(3-1,3-1,3-0,3-0,3-0)",4,01/11/2024
Fusion Squash Club 1,v,MERCURY,HK Squash Centre,19:00,"3-2(3-1,3-1,3-0,0-3,0-3)",4,01/11/2024
MERCURY,v,Vitality Squash 2,HK Squash Centre,19:00,"3-2(3-1,3-2,2-3,2-3,3-0)",5,08/11/2024
LONGVIEW,v,Happy Squash 3,Kwun Chung Sports Centre,19:00,"2-3(2-3,0-3,0-3,3-0,3-0)",5,08/11/2024
Dynamos Squash,v,NEXUS 3,Tsing Yi Sports Centre,19:00,"5-0(CR,CR,CR,CR,CR)",5,08/11/2024
