Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
i-Mask Advance Squash Club 5,66.66666666666666,33.33333333333333,100.0,100.0,100.0,80.0,15
Electrify Squash Div 11,66.66666666666666,66.66666666666666,83.33333333333334,66.66666666666666,66.66666666666666,70.0,30
7NT,50.0,50.0,50.0,100.0,50.0,60.0,10
Alpha CUHK,0.0,100.0,100.0,100.0,0.0,60.0,4
Sea Bear,50.0,50.0,50.0,0.0,100.0,50.0,10
GMDBB,100.0,50.0,50.0,0.0,50.0,50.0,10
The Zero Squash Club D11,33.33333333333333,66.66666666666666,66.66666666666666,0.0,66.66666666666666,46.66666666666666,15
South China Athletic Association,57.14285714285714,57.14285714285714,28.57142857142857,0.0,42.857142857142854,37.14285714285714,35
Invader Squash,14.285714285714285,28.57142857142857,14.285714285714285,28.57142857142857,71.42857142857143,31.428571428571427,35
Tuen Mun Squash Club,50.0,0.0,50.0,0.0,50.0,30.0,10
ZOMA,0.0,50.0,50.0,0.0,0.0,20.0,10
