Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Cricket Club D10,Hong Kong Cricket Club,4.25,1.2,3.05
Mercury,HK Squash Centre,3.3333333333333335,0.75,2.5833333333333335
i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,2.5,1.0,1.5
Bravo D10,Cornwall Street Squash Centre,1.0,0.0,1.0
Thunder 2,Cornwall Street Squash Centre,4.0,3.0,1.0
Sha Tin 4,Cornwall Street Squash Centre,5.0,5.0,0.0
RELAY 1,Cornwall Street Squash Centre,4.0,4.5,-0.5
Kwai Tsing District Squash Club,Cornwall Street Squash Centre,2.6666666666666665,3.5,-0.8333333333333335
Banbil,HK Squash Centre,1.75,3.3333333333333335,-1.5833333333333335
Squashathon Advance,HK Squash Centre,1.0,3.0,-2.0
United Services Recreation Club 3,United Services Recreation Club,1.4,3.5,-2.1
