Team Name,Home,Average Home Score,Average Away Score,home_away_diff
The Squash Club 3,Cornwall Street Squash Centre,5.0,2.3333333333333335,2.6666666666666665
Tuen Mun Squash Club,Cornwall Street Squash Centre,4.0,2.0,2.0
HKCC Tuesday Night Rockers,Hong Kong Cricket Club,3.25,1.6,1.65
Invader Squash,Harbour Road Sports Centre,1.5,0.75,0.75
Global Squash 2,Harbour Road Sports Centre,3.0,2.4,0.6000000000000001
7NT,Cornwall Street Squash Centre,2.0,1.6666666666666667,0.33333333333333326
Kinetic 3,HK Squash Centre,2.8,2.6666666666666665,0.1333333333333333
Star River 1,Cornwall Street Squash Centre,2.6666666666666665,3.0,-0.3333333333333335
BOSS,Cornwall Street Squash Centre,3.5,4.0,-0.5
Sha Tin 5,Cornwall Street Squash Centre,3.0,4.0,-1.0
i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,2.0,3.0,-1.0
