Team Name,Home,Average Home Score,Average Away Score,home_away_diff
RELAY 2,Sir Denys Roberts Squash Court,2.5454545454545454,1.6666666666666667,0.8787878787878787
Ladies Recreation Club Div 14,Ladies Recreation Club,2.111111111111111,1.25,0.8611111111111112
TKO Junior 1,Cornwall Street Squash Centre,3.5,2.7142857142857144,0.7857142857142856
Squash-On,HK Squash Centre,1.6666666666666667,1.0,0.6666666666666667
Physical Chess 5,Cornwall Street Squash Centre,3.857142857142857,3.2,0.657142857142857
TNG 3,Cornwall Street Squash Centre,2.75,2.125,0.625
The Squash Club 4,Pei Ho Street Sports Centre,4.285714285714286,3.6666666666666665,0.6190476190476191
Fusion Squash Club 4,HK Squash Centre,0.4444444444444444,0.16666666666666666,0.2777777777777778
Hong Kong Football Club 14,Hong Kong Football Club,2.125,2.0,0.125
Royal Hong Kong Yacht Club Div 14,Royal Hong Kong Yacht Club,3.875,3.875,0.0
8 Virtues + 1,Java Road Sports Centre,2.6666666666666665,2.7777777777777777,-0.11111111111111116
North District Sports Association 2,Cornwall Street Squash Centre,3.3333333333333335,3.8,-0.46666666666666634
